exposure_rank,onet_soc_code,occupation_title,exposure_score,dispersion_sd,n_tasks,passtasks,share_gated,share_phys_gate,share_capability_gate_digital,mean_objverif_pass,mean_ctxindep_pass,exposure_no_analyst,weighting_mode,n_gated,n_analyst_imputed,n_suppressed,small_occ_flag,survey_n,survey_date
333,25-1022.00,"Mathematical Science Teachers, Postsecondary",0.3770115962607975,0.34245973705242994,23,14,0.38255827712696716,0.38255827712696716,0.0,0.9221924108853968,0.9365657339977004,0.3770115962607975,IM-weighted,9,0,0,False,118.0,08/2019
334,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",0.37630572311313815,0.3371733374004892,17,10,0.4009121671325585,0.4009121671325585,0.0,1.018909626719057,0.9032416502946955,0.37630572311313815,IM-weighted,7,0,0,False,53.0,08/2025
335,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",0.37533589251439536,0.3302831804781119,14,9,0.36007677543186184,0.28598848368522073,0.07408829174664107,1.0107978404319136,0.6838632273545291,0.37533589251439536,IM-weighted,5,0,0,False,64.0,08/2020
336,27-4012.00,Broadcast Technicians,0.3749645992636647,0.44681861689263025,27,11,0.5826489190975173,0.5399792315680166,0.042669687529500615,2.0,1.818366885320063,0.3749645992636647,IM-weighted,16,0,0,False,66.0,08/2019
337,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.37487521836785626,0.38605692034625966,22,12,0.46356376341402544,0.46356376341402544,0.0,1.4124214933705517,1.089090486159572,0.37487521836785626,IM-weighted,10,0,0,False,118.0,08/2021
338,11-3051.03,Biofuels Production Managers,0.3742297535211268,0.38904445851243663,14,7,0.5142605633802817,0.5142605633802817,0.0,1.8651685393258428,1.298296484233418,0.3742297535211268,IM-weighted,7,0,0,False,65.0,07/2016
339,25-1021.00,"Computer Science Teachers, Postsecondary",0.3736240579135264,0.31716758668687894,26,17,0.3368702895676319,0.3368702895676319,0.0,0.7761327949753252,0.7761327949753252,0.3736240579135264,IM-weighted,9,0,0,False,91.0,08/2019
340,53-7071.00,Gas Compressor and Gas Pumping Station Operators,0.37299749083188577,0.46315089650906566,13,5,0.5960239336035514,0.5960239336035514,0.0,2.0,1.7955088389871,0.37299749083188577,IM-weighted,8,0,0,False,49.0,07/2017
341,43-5041.00,"Meter Readers, Utilities",0.37279260780287476,0.4569031930621253,12,5,0.595482546201232,0.4227926078028747,0.17268993839835728,2.0,1.7862944162436547,0.37279260780287476,IM-weighted,7,0,0,False,88.0,07/2016
342,53-6051.00,Transportation Inspectors,0.37271150609580883,0.43220751963582743,17,8,0.5258199581297976,0.5258199581297976,0.0,1.3867463100030302,1.3867463100030302,0.38114968597348214,IM-weighted,9,3,0,False,,
343,17-3027.01,Automotive Engineering Technicians,0.37233148121070336,0.42360551085260445,18,8,0.5544670273431789,0.5544670273431789,0.0,1.885789300951756,1.5251066622907778,0.37233148121070336,IM-weighted,10,0,0,False,27.0,07/2016
344,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",0.37141129032258063,0.34722724296867236,24,14,0.4030107526881721,0.4030107526881721,0.0,0.8445605187319886,0.9261527377521614,0.37141129032258063,IM-weighted,10,0,0,False,71.0,08/2019
345,41-2022.00,Parts Salespersons,0.3712059450645931,0.4337602989780735,19,8,0.5616455537438857,0.5616455537438857,0.0,1.7519313304721027,1.5113018597997137,0.3712059450645931,IM-weighted,11,0,0,False,48.0,08/2023
346,29-1031.00,Dietitians and Nutritionists,0.370406288280931,0.2947429746193251,28,19,0.3372805226623111,0.3015516537362189,0.035728868926092276,0.8609057301293899,0.6449476278496611,0.370406288280931,IM-weighted,9,0,0,False,30.0,08/2021
347,19-4021.00,Biological Technicians,0.3700298953662183,0.43886697509239114,17,7,0.5747384155455906,0.5747384155455906,0.0,1.7050966608084357,1.8530755711775044,0.3700298953662183,IM-weighted,10,0,0,False,73.0,07/2017
348,11-9081.00,Lodging Managers,0.3694170606578815,0.3890244798952918,24,13,0.4752037018408612,0.4752037018408612,0.0,1.363810619129768,1.058271036994441,0.3694170606578815,IM-weighted,11,0,0,False,49.0,07/2017
349,19-2031.00,Chemists,0.36908236057068744,0.3897457183221075,12,6,0.5099437959360138,0.5099437959360138,0.0,1.6678429642699604,1.357300397000441,0.36908236057068744,IM-weighted,6,0,0,False,62.0,08/2023
350,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.3683125214801237,0.3375519873897791,23,14,0.3866422270592279,0.3445984648871578,0.042043762172070114,0.9293985805005606,0.9293985805005606,0.3683125214801237,IM-weighted,9,0,0,False,66.0,08/2019
351,27-1027.00,Set and Exhibit Designers,0.36773475956077245,0.3386435347933785,27,15,0.4360090874668686,0.4360090874668686,0.0,1.1540785498489428,1.1198388721047332,0.36773475956077245,IM-weighted,12,0,0,False,21.0,08/2021
352,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,0.3672834150362241,0.42150544053050076,28,13,0.5591659074805143,0.5591659074805143,0.0,1.8575692963752664,1.7848614072494664,0.39553598542362595,IM-weighted,15,2,0,False,117.0,08/2022
353,29-2011.01,Cytogenetic Technologists,0.3670456183338138,0.41591879592737635,30,14,0.5440328624963967,0.5440328624963967,0.0,1.7197724039829305,1.568831989884622,0.3670456183338138,IM-weighted,16,0,0,False,21.0,08/2021
354,11-9171.00,Funeral Home Managers,0.3667222161512403,0.3391379208039515,23,14,0.4195169926783959,0.4195169926783959,0.0,1.1698042168674698,0.8010165662650602,0.3667222161512403,IM-weighted,9,0,0,False,52.0,08/2024
355,33-1091.00,First-Line Supervisors of Security Workers,0.3658383265568157,0.41717262469168476,21,10,0.5341322490905199,0.5341322490905199,0.0,1.4951768488745982,1.3927423059255857,0.3658383265568157,IM-weighted,11,0,0,False,70.0,08/2025
356,27-1011.00,Art Directors,0.3646511275919479,0.2778482317822273,16,11,0.30846072347510217,0.30846072347510217,0.0,0.4337929525060188,0.7846355876559422,0.3646511275919479,IM-weighted,5,0,0,False,58.0,08/2023
357,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.36452523703290574,0.4026756235775021,22,11,0.5074080360823493,0.5074080360823493,0.0,1.5511346854386137,1.0975066456630895,0.3891871165644172,IM-weighted,11,3,0,False,52.0,08/2023
358,17-3026.01,Nanotechnology Engineering Technologists and Technicians,0.36381656487731706,0.4094037006631599,25,12,0.5343405121611486,0.5343405121611486,0.0,1.6654394845835252,1.4930971007823286,0.36381656487731706,IM-weighted,13,0,0,False,20.0,08/2025
359,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.3638121843773504,0.4299163018707162,24,10,0.5749435908456001,0.5749435908456001,0.0,2.0,1.4757330637007076,0.3638121843773504,IM-weighted,14,0,0,False,70.0,08/2023
360,11-2022.00,Sales Managers,0.3622831230283911,0.2672544354136912,17,12,0.30362776025236593,0.30362776025236593,0.0,0.7447338618346545,0.5818799546998867,0.3622831230283911,IM-weighted,5,0,0,False,21.0,08/2025
361,21-2021.00,"Directors, Religious Activities and Education",0.36168639053254437,0.27767267982340266,19,13,0.31245489969692597,0.31245489969692597,0.0,0.7995382031905962,0.46935348446683467,0.36168639053254437,IM-weighted,6,0,0,False,56.0,08/2023
362,19-5011.00,Occupational Health and Safety Specialists,0.36156041864890576,0.3716769314261301,22,11,0.49131779257849656,0.49131779257849656,0.0,1.4332476034603692,1.3486088379705399,0.36156041864890576,IM-weighted,11,0,0,False,23.0,08/2024
363,25-1011.00,"Business Teachers, Postsecondary",0.35767617878694896,0.35694359492254213,25,15,0.3894855272578501,0.3894855272578501,0.0,0.8704975707823757,0.8704975707823757,0.35767617878694896,IM-weighted,10,0,0,False,105.0,08/2019
364,25-1194.00,"Career/Technical Education Teachers, Postsecondary",0.35729050968776993,0.3303057193181276,20,12,0.4014562507713192,0.4014562507713192,0.0,1.0585567010309276,0.7220618556701031,0.35729050968776993,IM-weighted,8,0,0,False,114.0,08/2019
365,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.35591662756139536,0.44796877694249965,31,12,0.606835601439074,0.606835601439074,0.0,1.9204296797294609,1.831310921026457,0.35591662756139536,IM-weighted,19,0,0,False,63.0,08/2020
366,21-1092.00,Probation Officers and Correctional Treatment Specialists,0.3555740337194633,0.328619068609599,21,13,0.39362312191765114,0.35153113889207477,0.042091983025576325,1.152638547380367,0.6152827690561756,0.3555740337194633,IM-weighted,8,0,0,False,109.0,08/2020
367,39-1022.00,First-Line Supervisors of Personal Service Workers,0.35299524221453293,0.2929513392114128,17,11,0.3614475201845445,0.3614475201845445,0.0,0.9051704673741253,0.6148114698577558,0.35299524221453293,IM-weighted,6,0,0,False,50.0,08/2024
368,19-5012.00,Occupational Health and Safety Technicians,0.3520308955385114,0.39150560145274427,26,13,0.48827914011018697,0.48827914011018697,0.0,1.3749208359721343,1.1342621912602915,0.3520308955385114,IM-weighted,13,0,0,False,21.0,08/2024
369,19-1023.00,Zoologists and Wildlife Biologists,0.3509167341977309,0.35043175695702306,14,8,0.4165316045380875,0.4165316045380875,0.0,1.3583333333333334,0.8420138888888888,0.3509167341977309,IM-weighted,6,0,0,False,61.0,08/2023
370,53-1041.00,Aircraft Cargo Handling Supervisors,0.35012967765839204,0.4770103630752927,6,2,0.6498703223416081,0.6498703223416081,0.0,2.0,2.0,0.35012967765839204,IM-weighted,4,0,0,True,60.0,07/2016
371,25-1032.00,"Engineering Teachers, Postsecondary",0.3470945409147657,0.3239602980069622,24,14,0.41243899670865974,0.41243899670865974,0.0,0.8669113386130964,0.8669113386130964,0.3470945409147657,IM-weighted,10,0,0,False,54.0,08/2019
372,25-1067.00,"Sociology Teachers, Postsecondary",0.3468385599456583,0.32212045309144766,24,14,0.4012226876485905,0.4012226876485905,0.0,0.8145207033465682,0.8145207033465682,0.3468385599456583,IM-weighted,10,0,0,False,106.0,08/2019
373,25-1063.00,"Economics Teachers, Postsecondary",0.34661551788145034,0.3178436998731811,22,13,0.38992698923400576,0.38992698923400576,0.0,0.7645030425963488,0.8574036511156188,0.34661551788145034,IM-weighted,9,0,0,False,72.0,08/2019
374,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,0.34607427055702916,0.3224016306720729,24,15,0.36127320954907166,0.36127320954907166,0.0,0.5888704318936877,0.744518272425249,0.34607427055702916,IM-weighted,9,0,0,False,54.0,08/2025
375,17-3024.01,Robotics Technicians,0.3458134993286954,0.4025663967282971,22,10,0.5602343463932626,0.5602343463932626,0.0,1.8015542603386066,1.2850402442409101,0.3458134993286954,IM-weighted,12,0,0,False,22.0,08/2018
376,19-4051.02,Nuclear Monitoring Technicians,0.3456902848794741,0.44687828229,16,6,0.6216216216216217,0.6216216216216217,0.0,2.0,1.8212355212355213,0.3456902848794741,IM-weighted,10,0,0,False,119.0,07/2014
377,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.3454737452377009,0.3707874641392282,15,8,0.47374523770084487,0.47374523770084487,0.0,1.3884167453572553,0.8816493547371734,0.3454737452377009,IM-weighted,7,0,0,False,99.0,08/2020
378,11-9033.00,"Education Administrators, Postsecondary",0.34294550736251633,0.30384507292991436,27,17,0.3710307522788742,0.3710307522788742,0.0,0.8283166109253065,0.5343207517120562,0.34294550736251633,IM-weighted,10,0,0,False,114.0,08/2018
379,29-1127.00,Speech-Language Pathologists,0.34088288378622283,0.3113241582271846,23,14,0.3966710117316755,0.3966710117316755,0.0,1.029084261259764,0.6433438590659798,0.34088288378622283,IM-weighted,9,0,0,False,71.0,08/2022
380,29-1141.04,Clinical Nurse Specialists,0.3402105219960604,0.28751755420602626,30,19,0.37130663164806305,0.37130663164806305,0.0,0.9758485639686683,0.4992167101827676,0.3402105219960604,IM-weighted,11,0,0,False,21.0,08/2025
381,19-3041.00,Sociologists,0.33860759493670894,0.28835930524156017,15,9,0.3929182346903866,0.32004789599726313,0.07287033869312351,0.664130741053818,0.797971259509721,0.33860759493670894,IM-weighted,6,0,0,False,20.0,08/2023
382,53-4031.00,Railroad Conductors and Yardmasters,0.3374340409866241,0.44582187878183843,20,8,0.603632347527304,0.603632347527304,0.0,1.728173374613003,1.6071207430340557,0.3374340409866241,IM-weighted,12,0,0,False,79.0,07/2013
383,25-1122.00,"Communications Teachers, Postsecondary",0.3372333605315304,0.35171177474231685,22,12,0.4625247697866884,0.4625247697866884,0.0,0.9297332465842553,0.9297332465842553,0.3372333605315304,IM-weighted,10,0,0,False,65.0,08/2019
384,25-1081.00,"Education Teachers, Postsecondary",0.3370846268828332,0.329976106485604,24,14,0.41255605381165916,0.41255605381165916,0.0,0.8377373262869446,0.8377373262869446,0.3370846268828332,IM-weighted,10,0,0,False,61.0,08/2019
385,53-2022.00,Airfield Operations Specialists,0.3343212193335774,0.37778566730517393,27,13,0.5422922006590992,0.5422922006590992,0.0,1.8328,0.9514000000000001,0.3343212193335774,IM-weighted,14,0,0,False,71.0,08/2021
386,21-1015.00,Rehabilitation Counselors,0.33290433290433297,0.3006481541571951,17,11,0.3474903474903475,0.3474903474903475,0.0,0.8987508218277448,0.36576813499890426,0.33290433290433297,IM-weighted,6,0,0,False,87.0,08/2020
387,25-1071.00,"Health Specialties Teachers, Postsecondary",0.3323127856556897,0.3327498778530055,22,12,0.44673620063283725,0.44673620063283725,0.0,0.9864435500953189,0.9042575725481891,0.3323127856556897,IM-weighted,10,0,0,False,57.0,08/2019
388,49-9062.00,Medical Equipment Repairers,0.3317604127343652,0.3982679913783783,20,9,0.5677614194035485,0.5677614194035485,0.0,1.5624454148471616,1.3467248908296945,0.3317604127343652,IM-weighted,11,0,0,False,73.0,08/2023
389,25-1064.00,"Geography Teachers, Postsecondary",0.33120608256477824,0.35214106494478375,25,13,0.4700263504611331,0.4365393061045236,0.033487044356609576,0.9960638077480836,1.058628547752227,0.33120608256477824,IM-weighted,12,0,0,False,110.0,08/2019
390,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.32995881155127726,0.3910328299155273,28,13,0.5445205479452054,0.5445205479452054,0.0,1.4728713676082097,1.1578947368421053,0.32995881155127726,IM-weighted,15,0,0,False,54.0,08/2021
391,25-1125.00,"History Teachers, Postsecondary",0.32991066708954436,0.30598449158955343,25,15,0.3866159213447511,0.3866159213447511,0.0,0.6821785591175457,0.688728024819028,0.32991066708954436,IM-weighted,10,0,0,False,65.0,08/2019
392,31-9095.00,Pharmacy Aides,0.329437844352617,0.45076958977403314,14,5,0.6422176308539945,0.6422176308539945,0.0,1.7887391722810395,1.7887391722810395,0.329437844352617,IM-weighted,9,0,0,False,74.0,07/2014
393,25-1041.00,"Agricultural Sciences Teachers, Postsecondary",0.32841834426600314,0.32394122346039683,23,13,0.433838498077358,0.433838498077358,0.0,0.8248102277267279,0.8248102277267279,0.32841834426600314,IM-weighted,10,0,0,False,71.0,08/2019
394,27-2012.00,Producers and Directors,0.3283174327840416,0.3251064750791998,30,17,0.4315119976871928,0.39933506793871054,0.032176929748482214,0.7327603742880391,0.8250610252237591,0.33701936976004626,IM-weighted,13,3,0,False,111.0,08/2022
395,25-1112.00,"Law Teachers, Postsecondary",0.32738026543566057,0.3302072356384995,23,12,0.4498557414887477,0.4498557414887477,0.0,0.8766519823788547,0.7940004195510804,0.32738026543566057,IM-weighted,11,0,0,False,103.0,08/2019
396,33-9021.00,Private Detectives and Investigators,0.326744285226885,0.3691810072552115,14,7,0.49795291709314227,0.49795291709314227,0.0,1.3944954128440368,0.981311586816174,0.326744285226885,IM-weighted,7,0,0,False,90.0,07/2015
397,25-1053.00,"Environmental Science Teachers, Postsecondary",0.3266504329004329,0.3198792945537866,25,14,0.43365800865800863,0.3971861471861472,0.036471861471861475,0.6556468564876744,0.8828587808140644,0.3266504329004329,IM-weighted,11,0,0,False,164.0,08/2019
398,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.32604666375926733,0.3306655366449877,26,14,0.45791539467945924,0.42204535542956834,0.035870039249890975,0.9332260659694288,0.9332260659694288,0.32604666375926733,IM-weighted,12,0,0,False,110.0,08/2019
399,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",0.32397545728177807,0.31158757657222813,22,13,0.40263949988423237,0.3550590414447788,0.04758045843945357,0.5790697674418603,0.7622093023255813,0.32397545728177807,IM-weighted,9,0,0,False,99.0,08/2019
400,25-1065.00,"Political Science Teachers, Postsecondary",0.32385013073449004,0.325546613889523,22,12,0.45008319467554064,0.45008319467554064,0.0,0.7691808947482172,0.8506591744110655,0.32385013073449004,IM-weighted,10,0,0,False,103.0,08/2019
401,27-2023.00,"Umpires, Referees, and Other Sports Officials",0.32380319148936165,0.44907399237554635,16,6,0.6471631205673758,0.6471631205673758,0.0,1.754606365159129,1.8773031825795643,0.32380319148936165,IM-weighted,10,0,0,False,21.0,08/2021
402,29-1171.00,Nurse Practitioners,0.32371637642057066,0.32001235273631984,27,15,0.4458343553266291,0.4458343553266291,0.0,1.0780466214222484,0.5295072292711714,0.32371637642057066,IM-weighted,12,0,0,False,23.0,08/2021
403,41-9012.00,Models,0.3228907330567082,0.4451345366241423,10,3,0.6497925311203321,0.6497925311203321,0.0,2.0,1.6879936808846763,0.3228907330567082,IM-weighted,7,0,0,False,56.0,08/2021
404,53-1044.00,First-Line Supervisors of Passenger Attendants,0.3223684210526316,0.35889951834173306,19,10,0.47368421052631576,0.47368421052631576,0.0,0.9,1.0,,unweighted,9,19,0,False,,
405,27-2012.05,Media Technical Directors/Managers,0.3200915141430949,0.3203702490095683,15,9,0.43427620632279534,0.43427620632279534,0.0,0.8067647058823529,0.7197058823529412,0.3200915141430949,IM-weighted,6,0,0,False,49.0,08/2019
406,25-1066.00,"Psychology Teachers, Postsecondary",0.31910252782493864,0.32906801843633615,29,17,0.4193548387096774,0.3855876249764195,0.033767213733257875,0.7048408057179988,0.7683560753736193,0.31910252782493864,IM-weighted,12,0,0,False,92.0,08/2019
407,19-3034.00,School Psychologists,0.316067201472909,0.2926627434649322,19,11,0.42240925828511305,0.36322987901104675,0.059179379274066274,0.8333333333333334,0.5443989071038251,0.316067201472909,IM-weighted,8,0,0,False,62.0,08/2019
